Date,Open,High,Low,Close,Adj Close,Volume,Return,Volatility_5d,Volatility_20d,MA_5d,MA_20d,MA_50d,EMA_12d,EMA_20d,EMA_26d,EMA_50d,Dist_EMA20,Dist_EMA50,EMA20_cross_EMA50,MACD,MACD_Signal,MACD_Histogram,RSI_14d,StochRSI_K,StochRSI_D,StochRSI_Raw,Volume_Change,Vol_MA_5d,Vol_MA_20d,Vol_Ratio,price_bin,Dist_HighVol_Zone_1,Dist_HighVol_Zone_2,Dist_HighVol_Zone_3
2006-02-14,47.5,50.0,46.75,48.25,48.25,32500,0.0,0.0046828648743451,0.011749242333114052,48.15,46.66500015258789,44.29099998474121,47.61632816058395,46.871332840702664,46.269713797886816,43.77508953013156,0.02857341262792407,0.09274425844286924,3.0962433105711042,1.3466143626971316,1.4138661711659737,-0.06725180846884204,82.6086956521739,83.4705322269651,77.12151692533554,97.42351653398217,1.0061728395061729,32220.0,37705.0,0.8619546479246785,6,3.4774999141693144,3.0175000667572007,9.972499895095822
2006-02-15,47.0,47.75,45.75,47.75,47.75,239700,-0.010362694300518172,0.007365955393628685,0.011945944832999506,48.15,46.81750011444092,44.50599998474121,47.63689305895565,46.95501542730241,46.37936462767298,43.930968372087186,0.016648891574818567,0.0799797199562893,3.0240470552152274,1.2575284312826724,1.3825986231893135,-0.12507019190664104,76.0,86.53447287649664,82.30699324073642,64.37439063485971,6.375384615384616,57740.0,48965.0,4.89533340140917,5,2.9774999141693144,3.5175000667572007,9.472499895095822
2006-02-16,46.0,47.75,46.0,47.75,47.75,6400,0.0,0.004634337777201688,0.011966112097983388,48.05,46.96000003814697,44.710999984741214,47.65429412680863,47.030728243749806,46.48089317377128,44.08073431827985,0.015063282853407205,0.07684326035016018,2.949993925469954,1.1734009530373513,1.3407590891589212,-0.1673581361215699,70.0,83.84129494539476,84.61543334961884,33.10533858394437,-0.9732999582811848,58960.0,47415.0,0.1349783823684488,5,2.9774999141693144,3.5175000667572007,9.472499895095822
2006-02-17,47.0,47.75,47.0,47.75,47.75,1900,0.0,0.004634337777201688,0.011260871143769452,47.95,47.13500003814697,44.90400001525879,47.66901810729961,47.09923031577364,46.57490108682526,44.224627090112016,0.013628684486415943,0.07382979915995778,2.874603225661623,1.09411702047435,1.291430675422007,-0.19731365494765707,60.0,76.69843780253763,82.35806854147633,0.0,-0.703125,59340.0,46260.0,0.041072200605274535,5,2.9774999141693144,3.5175000667572007,9.472499895095822
2006-02-21,48.0,49.0,47.5,47.630001068115234,47.630001068115234,46300,-0.002513066636330219,0.004487312479203309,0.011297401134493132,47.82600021362305,47.30650005340576,45.09660003662109,47.663015485886625,47.149779911234745,46.65305664099488,44.358171167680766,0.01008232513355877,0.06869262706409462,2.7916087435539794,1.0099588448917416,1.235136309315954,-0.22517746442421238,43.55402317794971,69.55558065968049,76.69843780253763,0.0,23.36842105263158,65360.0,46005.0,1.0064123464840777,5,2.8575009822845487,3.6374989986419664,9.352500963211057
2006-02-22,47.630001068115234,47.630001068115234,47.630001068115234,47.630001068115234,47.630001068115234,0,0.0,0.004487312479203309,0.011305004444820639,47.70200042724609,47.46300010681152,45.2142000579834,47.65793634469103,47.19551525950908,46.72542289485565,44.486478222599764,0.009122103692267416,0.06599879855177719,2.709037036909315,0.9325134498353833,1.17461173741984,-0.24209828758445662,23.584917543117783,62.412723516823334,69.55558065968049,0.0,-1.0,58860.0,44575.0,0.0,5,2.8575009822845487,3.6374989986419664,9.352500963211057
2006-02-23,46.0,49.0,46.0,47.5,47.5,35300,-0.0027293946084384624,0.0014377429243983444,0.0113653409810205,47.652000427246094,47.613000106811526,45.334200057983395,47.63363844550779,47.224513806222504,46.78279897671819,44.60465554720369,0.0057997093426841295,0.06095462005886965,2.6198582590188124,0.8508394687896015,1.1098572836937923,-0.25901781490419085,28.57142857142857,56.88557541022288,62.951293195575566,8.326650874323608,inf,17980.0,40695.0,0.8674284310111807,5,2.7274999141693144,3.7675000667572007,9.222499895095822
2006-02-24,46.0,49.0,46.0,47.5,47.5,14200,0.0,0.0014377429243983444,0.0113653409810205,47.6020004272461,47.763000106811525,45.4542000579834,47.61307868466044,47.25075058658227,46.83592497844277,44.718198466921194,0.005247356071952194,0.05856424280165907,2.5325521196610765,0.7771537062176677,1.0433165681985674,-0.2661628619808998,39.99999999999999,54.90292827872706,58.06707573525776,27.410479976015324,-0.5977337110481586,19540.0,37285.0,0.3808502078583881,5,2.7274999141693144,3.7675000667572007,9.222499895095822
2006-02-27,47.5,47.5,47.47999954223633,47.47999954223633,47.47999954223633,13200,-0.00042106226870886054,0.0013717955900751017,0.009772441335570207,47.54800033569336,47.84950008392334,45.583800048828124,47.59260497044134,47.27258382045409,46.883634205390436,44.82650439144336,0.004368486179064334,0.05588658753950758,2.44607942901073,0.708970765050907,0.9764474075690354,-0.2674766425181284,39.37006454946038,51.44358949035694,54.41069772643562,26.358591683735742,-0.07042253521126762,21800.0,37810.0,0.34911399100766993,5,2.7074994564056425,3.7875005245208726,9.20249943733215
2006-02-28,47.5,48.0,47.5,47.75,47.75,57200,0.005686614582282923,0.003109584159862599,0.007811105262319106,47.572000122070314,47.88700008392334,45.70380004882813,47.616819590373446,47.31805202802988,46.94780944943559,44.941151278053425,0.009046030826599325,0.05882405700411675,2.376900749976457,0.669010140937857,0.9149599542427997,-0.2459498133049427,50.0,48.60023975991919,51.648919176334395,44.108830439995586,3.333333333333333,23980.0,39295.0,1.4556559358697034,5,2.9774999141693144,3.5175000667572007,9.472499895095822
2006-03-01,48.5,48.75,48.0,48.0,48.0,181100,0.005235602094240788,0.003718062431681158,0.006272060463467007,47.645999908447266,47.88700008392334,45.82880004882813,47.675770422623685,47.382999453931795,47.02574949021814,45.06110612989447,0.012854178043087602,0.061226955627198563,2.321893324037326,0.6500209324055461,0.8619721498753491,-0.21195121746980294,56.983236651763065,46.75778977298924,48.933873007755125,55.76968373840076,2.1660839160839163,60200.0,47870.0,3.7831627324002506,5,3.2274999141693144,3.2675000667572007,9.722499895095822
2006-03-02,48.0,48.0,48.0,48.0,48.0,24400,0.0,0.0030769936363043153,0.005086987614633901,47.74599990844727,47.84950008392334,45.93880004882813,47.725651896066196,47.441761410700195,47.09791619464643,45.17635686989861,0.011629970610412599,0.05882589854377892,2.2654045408015833,0.6277357014197662,0.8151248601842325,-0.18738915876446627,40.310084396420685,41.6098090421678,45.655946191692074,27.92826976849977,-0.8652678078409719,58020.0,47555.0,0.5130901061928294,5,3.2274999141693144,3.2675000667572007,9.722499895095822
2006-03-03,47.25,48.0,47.0,47.5,47.5,1800,-0.01041666666666663,0.006489066283748873,0.0051028305062233974,47.74599990844727,47.81200008392334,46.03880004882812,47.690936219748316,47.447307943014465,47.127700180228175,45.26748012990259,0.0011093064628533668,0.04700041831784027,2.179827813111878,0.5632360395201417,0.7647470960514144,-0.20151105653127277,29.050290044710778,35.12835271542325,41.1653171768601,9.259611425576352,-0.9262295081967213,55540.0,44270.0,0.040659588886379036,5,2.7274999141693144,3.7675000667572007,9.222499895095822
2006-03-06,47.5,47.5,47.5,47.5,47.5,0,0.0,0.006484692417119777,0.004576571617344667,47.75,47.79950008392334,46.128800048828126,47.661561416710114,47.45232623415595,47.155277944655715,45.355029928729934,0.0010036582282958461,0.04515726465831718,2.0972963054260134,0.5062834720543989,0.7130543712520114,-0.2067708991976125,29.050290044710778,28.808926791779264,35.1823628497901,9.259611425576352,-1.0,52900.0,42420.0,0.0,5,2.7274999141693144,3.7675000667572007,9.222499895095822
2006-03-08,45.0,45.0,42.95000076293945,44.5,44.5,451900,-0.06315789473684208,0.02745352160876057,0.014788931641182867,47.0,47.62450008392334,46.24380004882813,47.15413568888712,47.175260250635596,46.98223417751691,45.402317131441976,-0.06011820787945159,-0.020276789470606193,1.77294311919362,0.1719015113702156,0.5636779642627017,-0.3917764528924861,12.121220204908767,17.996726203232345,23.133516652625598,0.0,inf,95620.0,61725.0,7.321182665046577,5,0.27250008583068563,6.767500066757201,6.222499895095822
2006-03-09,44.25,44.5,43.5,44.5,44.5,311100,0.0,0.02745352160876057,0.014788931641182867,46.3,47.46200008392334,46.253800048828126,46.74580712136603,46.92047356009888,46.798364979182324,45.36693214589523,-0.054392664271884876,-0.01948162125607251,1.55354141420365,-0.052557857816296405,0.4404307998469021,-0.4929886576631985,12.121220204908767,15.632059161522035,18.741227442539856,0.0,-0.31157335693737553,152960.0,71675.0,4.340425531914893,5,0.27250008583068563,6.767500066757201,6.222499895095822
2006-03-10,44.0,46.0,44.0,46.0,46.0,407500,0.03370786516853941,0.035184083736455596,0.016723141144896855,46.0,47.34950008392334,46.2968000793457,46.631067564232794,46.83280941151803,46.73922683257622,45.39175833625228,-0.018104552424304952,0.013222644864080858,1.4410510752657473,-0.10815926834342804,0.3307127862088361,-0.43887205455226413,34.88773986799437,19.25690731755875,17.62856422743771,50.74787418451401,0.3098682095789136,234100.0,92035.0,4.427663388928125,5,1.2274999141693144,5.267500066757201,7.722499895095822
2006-03-13,46.0,47.0,45.400001525878906,47.0,47.0,196700,0.021739130434782705,0.037369232132803756,0.017562412364779196,45.9,47.28700008392334,46.34080009460449,46.687826400504676,46.84873232470679,46.7585433634965,45.45482663679141,0.003218461176451325,0.0328760290044381,1.3939056879153782,-0.07071696299182406,0.25042683636870405,-0.3211437993605281,45.27735471698328,24.535973016927464,19.80831316533608,73.90691979116201,-0.5173006134969325,273440.0,101870.0,1.9308923137331893,5,2.2274999141693144,4.267500066757201,8.722499895095822
2006-03-14,47.0,47.0,47.0,47.0,47.0,13000,0.0,0.037369232132803756,0.017562412364779196,45.8,47.22450008392334,46.380800094604496,46.73585310811934,46.86313876997281,46.776429040274536,45.51542167064273,0.0029119410644083705,0.03158677296504828,1.347717099330076,-0.04057593215519262,0.19222628266392472,-0.23280221481911734,45.27735471698328,29.815038716296176,24.53597301692746,73.90691979116201,-0.9339095068632435,276040.0,101710.0,0.12781437420116015,5,2.2274999141693144,4.267500066757201,8.722499895095822
2006-03-15,46.75,48.0,46.75,48.0,48.0,24600,0.02127659574468077,0.014867763776846446,0.018266760075301113,46.5,47.21200008392334,46.44080009460449,46.930337245331756,46.97141126807063,46.86706392618013,45.612856114931255,0.021428931915195164,0.04973216427226553,1.3585551531393776,0.0632733191516266,0.1664356899614651,-0.1031623708098385,53.315649464778815,35.779187827913084,30.04339985371224,91.82473843696025,0.8923076923076922,190580.0,101315.0,0.24280708680846863,5,3.2274999141693144,3.2675000667572007,9.722499895095822
2006-03-16,47.0,48.0,47.0,48.0,48.0,25700,0.0,0.014867763776846446,0.018106537233803743,47.2,47.22450008392334,46.51080009460449,47.09490074604995,47.06937209968295,46.95098511683346,45.706469600620224,0.019388081256605183,0.047781883320412,1.3629024990627272,0.1439156292164938,0.16193167781247084,-0.018016048595977024,53.315649464778815,40.380206289409145,35.32481094453947,91.82473843696025,0.04471544715447151,133500.0,90615.0,0.28361750262097885,5,3.2274999141693144,3.2675000667572007,9.722499895095822
2006-03-17,48.0,48.0,35.0,48.0,48.0,2900,0.0,0.01178147676220759,0.018106537233803743,47.6,47.23700008392334,46.57080009460449,47.234146785119194,47.15800332828457,47.02868992299394,45.79641196922336,0.01754159732740475,0.0459080839745134,1.3615913590612152,0.20545686212525283,0.17063671467502725,0.034820147450225575,53.45744964168733,45.07893682198759,40.41277697976994,92.14081913983392,-0.8871595330739299,52580.0,90440.0,0.03206545776205219,5,3.2274999141693144,3.2675000667572007,9.722499895095822
2006-03-20,48.0,48.0,45.0,48.0,48.0,50900,0.0,0.00951518288297782,0.018106537233803743,47.8,47.24950008392334,46.640800094604494,47.35197035663932,47.238193487495565,47.10063881758698,45.88282718611656,0.015870969010509068,0.04410776695590505,1.3553663013790072,0.2513315390523374,0.1867756795504893,0.06455585950184811,51.72413793103448,48.233818092059884,44.56432040115221,88.2771682210077,16.551724137931036,23420.0,92890.0,0.5479599526321456,5,3.2274999141693144,3.2675000667572007,9.722499895095822
2006-03-21,47.0,47.5,46.0,47.5,47.5,4100,-0.01041666666666663,0.011593240045508355,0.018259532975664083,47.9,47.24300003051758,46.70580009460449,47.374744147925576,47.26312744106742,47.13022112739536,45.94624572783748,0.004986790714370147,0.032710616256053086,1.3168817132299395,0.24452302053021668,0.19832514774643478,0.0461978727837819,46.666666666666664,50.21968621239792,47.84414704214847,83.57183742313316,-0.9194499017681729,21640.0,90780.0,0.04516413306895792,5,2.7274999141693144,3.7675000667572007,9.222499895095822
2006-03-22,47.25,47.25,46.0,47.0,47.0,46800,-0.010526315789473717,0.005735602969883137,0.018411372571068813,47.7,47.211499977111814,46.765800094604494,47.31709120209087,47.23806768477528,47.120575117958666,45.98756942478503,-0.005065269888835765,0.021541076068403636,1.2504982599902519,0.196516084132206,0.19796333502358904,-0.001447250891383034,43.75,53.690229814656334,50.71457803970472,76.5158802001176,10.414634146341463,26080.0,93120.0,0.5025773195876289,5,2.2274999141693144,4.267500066757201,8.722499895095822
2006-03-23,47.25,47.75,47.25,47.25,47.25,27800,0.005319148936170137,0.007049517344779365,0.018448028510166244,47.55,47.19899997711182,46.835800094604494,47.306769478692274,47.239204095749066,47.13016214625802,46.03707650616601,0.00022848474605150423,0.02567033849384107,1.202127589583057,0.17660733243425142,0.1936921345057215,-0.01708480207147009,48.38709677419355,59.29553447759768,54.40181683488398,87.73387670675527,-0.405982905982906,26500.0,92745.0,0.2997466170683056,5,2.4774999141693144,4.017500066757201,8.972499895095822
2006-03-24,47.0,47.5,47.0,47.5,47.5,25300,0.005291005291005346,0.007972529132855479,0.018487413387270966,47.45,47.19899997711182,46.91080009460449,47.33649725120115,47.26404180091583,47.157557542831505,46.09444605494381,0.004967541033351016,0.029590609369604018,1.1695957459720177,0.17893970836964712,0.19074164927850665,-0.011801940908859526,50.0,65.17954712828157,59.38843714017853,91.63578853515097,-0.08992805755395683,30980.0,93300.0,0.27116827438370844,5,2.7274999141693144,3.7675000667572007,9.222499895095822
2006-03-27,47.5,47.5,46.400001525878906,46.5,46.5,58000,-0.021052631578947323,0.011421495412891997,0.019087749954132503,47.15,47.15,46.960800094604494,47.207805366400976,47.191275915114325,47.10884957669584,46.11035013122052,-0.014866148712136018,0.00837956707052643,1.0809257838938038,0.09895578970513697,0.17238447736383272,-0.07342868765869576,44.444444444444436,70.02017363441988,64.83175174676637,78.19587001512129,1.2924901185770752,32400.0,95540.0,0.6070755704416998,5,1.7274999141693144,4.767500066757201,8.222499895095822
2006-03-28,47.380001068115234,47.380001068115234,46.5,46.5,46.5,57000,0.0,0.011427670866510298,0.01902726766002922,46.95,47.0875,46.975800094604494,47.098912233108514,47.12544011367487,47.0637496080517,46.12563051823148,-0.013450325025266016,0.008050956597172433,0.9998095954433879,0.03516262505681311,0.1449401069024288,-0.1097774818456157,66.66666666666666,77.16303077727702,70.7875838466595,100.0,-0.017241379310344862,42980.0,95530.0,0.5966712027635298,5,1.7274999141693144,4.767500066757201,8.222499895095822
2006-03-29,45.5,47.25,45.5,46.5,46.5,22700,0.0,0.010928086659441408,0.01897072114374931,46.85,47.0125,47.005800094604496,47.006771889553356,47.06587438856298,47.021990377825645,46.14031167437926,-0.01216934168952649,0.007735232809048123,0.9255627141837195,-0.015218488272289221,0.11290838786748521,-0.12812687613977441,66.66666666666666,84.30588792013417,77.16303077727703,100.0,-0.6017543859649123,38160.0,87610.0,0.2591028421413081,5,1.7274999141693144,4.767500066757201,8.222499895095822
2006-03-30,47.0,48.0,47.0,47.54999923706055,47.54999923706055,9800,0.02258062875399025,0.01558679785417354,0.01971644670500092,46.90999984741211,46.98999996185303,47.062800064086915,47.09034532763138,47.11198151699132,47.06110214517638,46.19559353958245,0.009211729276492484,0.028483821644785096,0.9163879774088741,0.029243182455005012,0.09617534678498918,-0.06693216432998417,63.96395901021308,86.98149452052752,82.81680440597957,88.20636659002076,-0.5682819383259912,34560.0,86880.0,0.11279926335174954,5,2.7774991512298612,3.717500829696654,9.27249913215637
2006-03-31,47.25,47.59999847412109,47.0,47.09999847412109,47.09999847412109,15600,-0.009463738594315818,0.01604731473745104,0.019691804466857615,46.82999954223633,46.96999988555908,47.10680000305176,47.09183042709134,47.1108402748132,47.06398335472784,46.23106039976044,-0.0002301868586698511,0.01844879198537732,0.8797798750527619,0.027847072363499592,0.08250969190069127,-0.054662619537191676,50.999984741210866,83.96216432491285,85.08318225519152,31.63629705255652,0.5918367346938775,32620.0,87570.0,0.17814319972593354,5,2.327498388290401,4.167501592636114,8.822498369216909
2006-04-03,47.09999847412109,47.09999847412109,44.0,44.5,44.5,505200,-0.0552016679055658,0.02868991799865954,0.023211247714798683,46.42999954223633,46.819999885559085,47.111800003051755,46.6930872844619,46.862188820069086,46.874058661785035,46.163175678201206,-0.05308289483301317,-0.03737473434160014,0.69901314186788,-0.1809713773231323,0.02981347805592656,-0.21078485537905883,33.55262827675031,78.68309862554412,83.20891915699484,0.0,31.384615384615387,122060.0,112830.0,4.4775325711247005,5,0.27250008583068563,6.767500066757201,6.222499895095822
2006-04-04,45.5,46.5,42.0,45.0099983215332,45.0099983215332,1137800,0.011460636438948457,0.029960181341622753,0.023429526674647365,46.13199920654297,46.69549980163574,47.12799995422363,46.43415052093441,46.685789724970434,46.73598011806268,46.11795303676325,-0.03723153667916305,-0.02461574664622877,0.567836688207187,-0.3018295971282683,-0.03651513698091241,-0.2653144601473559,28.973255794613593,72.12418873718983,78.25648389588225,0.0,1.2521773555027713,338220.0,169720.0,6.703983030874381,5,0.2374982357025175,6.257501745223998,6.7324982166290255
2006-04-05,46.0,46.0,44.75,46.0,46.0,15300,0.021995150308485423,0.032584168741168526,0.019159635747386335,46.03199920654297,46.770499801635744,47.157999954223634,46.36735813309835,46.62047641783039,46.68146307228025,46.11332742747842,-0.0134886177789215,-0.002463639727791675,0.5071489903519719,-0.3141049391819024,-0.09203309742111042,-0.22207184176079198,37.654318661973484,67.21033007861656,72.67253914711684,23.03071721693478,-0.9865529970117771,336740.0,147890.0,0.10345527080938535,5,1.2274999141693144,5.267500066757201,7.722499895095822
2006-04-06,44.0,46.0,44.0,46.0,46.0,207300,0.0,0.02982076138950036,0.019159635747386335,45.72199935913086,46.84549980163574,47.187999954223635,46.31084149723707,46.56138342565607,46.63098432618541,46.10888321463613,-0.012203987514262346,-0.002367026405133257,0.4525002110199381,-0.3201428289483417,-0.13765504372655668,-0.182487785221785,37.654318661973484,62.27389422698091,67.20280434759577,23.03071721693478,12.549019607843137,376240.0,142700.0,1.452697967764541,5,1.2274999141693144,5.267500066757201,7.722499895095822
2006-04-07,45.0,46.0,45.0,46.0,46.0,157500,0.0,0.029865449497564384,0.01762989191615306,45.50199966430664,46.84549980163574,47.217999954223636,46.263019728431374,46.507918337498346,46.584244746467974,46.1046132846504,-0.011041702989094473,-0.0022742018402260433,0.4033050528479478,-0.32122501803659986,-0.17436903858856534,-0.14685597944803452,37.654318661973484,57.61343344097571,62.365885915524395,23.03071721693478,-0.24023154848046313,404620.0,130200.0,1.2096774193548387,5,1.2274999141693144,5.267500066757201,7.722499895095822
